fit_index,object_id,COSMOS_ID0,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,logLbol_QSO,logLbol_chimera,luminosity_bin,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,dr7q_redshift,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err
9706,061835.71+650717.6_677469_0.003,677469,677469,1.4589999914169312,0.003,7.0,10.6483,47.055999755859375,44.53312101057904,44 < L < 45,061835.71+650717.6,2299,53711,565,2299-53711-565,1.453,0.0005239863530732691,2.696012961678207e-05,0.0015970232198014855,3.252341412007809e-05,0.001648578210733831,3.904767072526738e-05,0.0024701389484107494,7.70067417761311e-05,0.005163463763892651,0.00021191367704886943,0.008636956103146076,0.0007586971623823047,0.013199780136346817,0.0008699463214725256,0.02350015379488468,0.00013855224824510515,0.029057804495096207,0.00015696519403718412
9707,071948.85+410557.0_684249_0.1,684249,684249,0.21410000324249268,0.1,45.0,10.15,45.06800079345703,44.06800079345703,44 < L < 45,071948.85+410557.0,1864,53313,289,1864-53313-289,0.20450000000000002,0.013888819143176079,0.0002610555966384709,0.06195760518312454,0.0003435740654822439,0.07481716573238373,0.0004010411794297397,0.1121959239244461,0.0006240866496227682,0.1916358470916748,0.006161268334835768,0.26564493775367737,0.008964826352894306,0.31242674589157104,0.008919848129153252,0.2429891675710678,0.003652115585282445,0.282459557056427,0.004969842731952667
9708,072034.46+411048.3_442556_0.1,442556,442556,0.41530001163482666,0.1,1.0,10.9041,45.354000091552734,44.354000091552734,44 < L < 45,072034.46+411048.3,1864,53313,256,1864-53313-256,0.40900000000000003,0.006887219846248627,0.00021567774820141494,0.022642243653535843,0.00024067130289040506,0.031521737575531006,0.00022372844978235662,0.05531800910830498,0.0005670663085766137,0.12552551925182343,0.00881537701934576,0.14601898193359375,0.008273152634501457,0.1872265487909317,0.00838396791368723,0.18204675614833832,0.001866217702627182,0.1973479688167572,0.003086044918745756
9709,072410.59+375908.3_338334_0.03,338334,338334,1.9627000093460083,0.03,7.0,9.82507,46.36000061035156,44.837121865071225,44 < L < 45,072410.59+375908.3,1733,53047,259,1733-53047-259,1.9589000000000003,0.001844993093982339,5.853170659975149e-05,0.0038238484412431717,6.775146175641567e-05,0.0030609695240855217,0.00013957914779894054,0.004804737400263548,0.00017784684314392507,0.008278276771306992,0.001802202663384378,0.015399917028844357,0.002639233600348234,nan,nan,0.012312126345932484,0.0003455397963989526,0.012065386399626732,0.0005313825095072389
9710,072410.59+375908.3_420901_0.03,420901,420901,1.9616999626159668,0.03,2.0,9.13276,46.36000061035156,44.837121865071225,44 < L < 45,072410.59+375908.3,1733,53047,259,1733-53047-259,1.9589000000000003,0.0015057690907269716,6.216287874849513e-05,0.003043629229068756,5.921645788475871e-05,0.0021777874790132046,0.0001377647859044373,0.0036884229630231857,0.00017419012147001922,0.006057006306946278,0.001806002575904131,0.013228102587163448,0.0026267676148563623,nan,nan,0.009317360818386078,0.00034381335717625916,0.009010249748826027,0.0005303649231791496
9711,072444.65+350359.6_707446_0.001,707446,707446,2.73799991607666,0.001,1412.0,9.26176,47.23699951171875,44.23699951171875,44 < L < 45,072444.65+350359.6,2073,53728,289,2073-53728-289,2.7332000000000005,0.0001692873047431931,2.5558740162523463e-05,0.0006836398970335722,3.641431612777524e-05,0.0006774106295779347,4.882379653281532e-05,0.0007481244392693043,7.374122651526704e-05,0.0009412752115167677,0.0001329913066001609,nan,nan,nan,nan,0.0009292440954595804,5.3126379498280585e-05,0.0006626435788348317,7.78912944952026e-05
9712,072913.41+422715.1_892201_0.01,892201,892201,1.0570000410079956,0.01,2.0,10.3013,46.237998962402344,44.237998962402344,44 < L < 45,072913.41+422715.1,1864,53313,635,1864-53313-635,1.0558,0.001064399490132928,4.322469249018468e-05,0.001720052445307374,4.205336153972894e-05,0.002081202808767557,4.491585059440695e-05,0.0024818209931254387,8.372446609428152e-05,0.003799731144681573,0.0006287636351771653,0.005835884250700474,0.0010321600129827857,0.007497046142816544,0.0010817220900207758,0.02219325676560402,0.00024493009550496936,0.03401695936918259,0.0004629033210221678
9713,072928.48+423918.1_701398_0.001,701398,701398,3.3289999961853027,0.001,4.0,10.4407,47.46099853515625,44.46099853515625,44 < L < 45,072928.48+423918.1,1864,53313,622,1864-53313-622,3.321,7.389124220935628e-05,3.24463189826929e-06,0.0003874728863593191,2.9328963137231767e-05,0.00042555201798677444,3.7663532566512004e-05,0.0004512631567195058,6.536732689710334e-05,0.0006105920183472335,0.00017164427845273167,nan,nan,0.002221145434305072,0.0009654110763221979,0.002477093832567334,4.530624210019596e-05,0.003608452156186104,8.167945634340867e-05
9714,072929.62+310505.9_524710_0.003,524710,524710,2.3889999389648438,0.003,5.0,10.3746,46.71500015258789,44.19212140730755,44 < L < 45,072929.62+310505.9,2695,54409,21,2695-54409-21,2.3803,9.792180208023638e-05,3.922481118934229e-05,0.00034862576285377145,0.0003120985929854214,0.0003618573828134686,0.00030787469586357474,0.0005852518370375037,0.0002713933354243636,0.002832242986187339,0.0004187542072031647,0.0035966653376817703,0.0006842644652351737,0.004249690566211939,0.0008386389235965908,0.006693556439131498,7.470673153875396e-05,0.008191682398319244,0.00010891895362874493
9715,072929.62+310505.9_524710_0.01,524710,524710,2.3889999389648438,0.01,1.0,10.3746,46.71500015258789,44.71500015258789,44 < L < 45,072929.62+310505.9,2695,54409,21,2695-54409-21,2.3803,0.00020251423120498657,0.00010450388072058558,0.0008030910976231098,0.0010354714468121529,0.0007613393245264888,0.001017951057292521,0.001124636735767126,0.0008766388637013733,0.007132542319595814,0.0013437180314213037,0.007482622750103474,0.0010666544549167156,0.00778069905936718,0.0015392480418086052,0.010714232921600342,0.00018009722407441586,0.011364877223968506,0.00022742767760064453
9716,073002.80+434003.0_692379_0.001,692379,692379,2.934000015258789,0.001,221.0,9.27857,47.07400131225586,44.07400131225586,44 < L < 45,073002.80+434003.0,1865,53312,481,1865-53312-481,2.9304000000000006,6.761934491805732e-05,1.6125863112392835e-05,0.00047296180855482817,3.3204993087565526e-05,0.0004821327165700495,3.846686740871519e-05,0.0005460882675834,6.532291445182636e-05,0.0008231926476582885,0.00016729364870116115,nan,nan,0.0017042686231434345,0.0008484789286740124,0.0006932880496606231,4.927600093651563e-05,0.0007943444652482867,5.577339470619336e-05
9717,073028.10+435330.8_313491_0.3,313491,313491,0.28279998898506165,0.3,34.0,9.02917,45.02000045776367,44.497121712483334,44 < L < 45,073028.10+435330.8,1866,53314,262,1866-53314-262,0.27780000000000005,0.03610692173242569,0.0009890554938465357,0.04862956330180168,0.0008763981168158352,0.05090449005365372,0.0014135233359411359,0.07499384880065918,0.0017737167654559016,nan,nan,nan,nan,0.08490431308746338,0.018824853003025055,0.15535835921764374,0.005607248283922672,0.23812341690063477,0.00874053593724966
9718,073045.09+363430.9_667115_0.01,667115,667115,1.076300024986267,0.01,3.0,9.28668,46.44499969482422,44.44499969482422,44 < L < 45,073045.09+363430.9,2073,53728,507,2073-53728-507,1.0803,0.0009396820678375661,3.921388270100579e-05,0.0026242148596793413,5.230137685430236e-05,0.0027046087197959423,5.0325237680226564e-05,0.0038306042551994324,0.00010103698878083378,0.0033430689945816994,0.0006732282927259803,nan,nan,0.004168165381997824,0.0011477336520329118,0.011605767533183098,0.0002514956286177039,0.02038641646504402,0.00047349787200801075
9719,073138.30+450318.5_712542_0.003,712542,712542,1.3899999856948853,0.003,572.0,10.3797,46.667999267578125,44.14512052229779,44 < L < 45,073138.30+450318.5,1866,53314,452,1866-53314-452,1.3811000000000002,0.0010740517172962427,3.947795266867615e-05,0.0017639250727370381,4.8949197662295774e-05,0.0022576721385121346,5.568882988882251e-05,0.003783930093050003,6.691276939818636e-05,nan,nan,0.008067301474511623,0.0007458358304575086,0.01035203505307436,0.0009336320799775422,0.013989022932946682,0.00015245869872160256,0.014217349700629711,0.00018091952370014042
9720,073149.53+284357.1_655560_0.003,655560,655560,2.226300001144409,0.003,19.0,9.53838,47.27899932861328,44.756120583332944,44 < L < 45,073149.53+284357.1,754,52232,311,754-52232-311,2.2271,0.0006907767965458333,3.449923315201886e-05,0.0012770909816026688,0.00012140356557210907,0.0011466176947578788,8.564446761738509e-05,0.0014356494648382068,0.00013180791574995965,0.0022478760220110416,0.00029874348547309637,0.002488476224243641,0.0006932644755579531,0.002002878813073039,0.0008588695200160146,0.0030028442852199078,7.971742161316797e-05,0.002527237171307206,0.0001027464386424981
9721,073232.80+435500.4_773577_0.003,773577,773577,3.434999942779541,0.003,2.0,7.48782,47.37799835205078,44.855119606770444,44 < L < 45,073232.80+435500.4,1866,53314,240,1866-53314-240,3.4353000000000002,3.8389475776057225e-06,1.7089220136767835e-06,0.0007101278752088547,3.861385994241573e-05,0.0007723474409431219,4.539577639661729e-05,0.0009984406642615795,6.59487268421799e-05,0.0014400328509509563,0.00021950285008642823,0.0018794924253597856,0.0007482030196115375,nan,nan,0.0010613171616569161,4.1568044252926484e-05,0.0009584028739482164,5.833644172525965e-05
9722,073258.46+443806.1_469581_0.1,469581,469581,0.30000001192092896,0.1,3.0,7.50286,45.1870002746582,44.1870002746582,44 < L < 45,073258.46+443806.1,1866,53314,146,1866-53314-146,0.2963,0.003004209604114294,0.0001582676632096991,0.012832386419177055,0.0002583292662166059,0.009086457081139088,0.00014279862807597965,0.02029438316822052,0.0004691224603448063,0.04518451541662216,0.005535196512937546,0.04626445099711418,0.008180446922779083,0.09730949252843857,0.009033066220581532,0.06320782750844955,0.0018225237727165222,0.0645793080329895,0.0024145469069480896
9723,073258.46+443806.1_630094_0.3,630094,630094,0.305400013923645,0.3,3.0,8.19764,45.1870002746582,44.664121529377866,44 < L < 45,073258.46+443806.1,1866,53314,146,1866-53314-146,0.2963,0.009200707077980042,0.0004661146376747638,0.03881313279271126,0.0007710906211286783,0.027574101462960243,0.000416540919104591,0.06152920797467232,0.0013952016597613692,0.13658899068832397,0.01659666746854782,0.1393914818763733,0.0244673453271389,0.2940542995929718,0.026990151032805443,0.18991416692733765,0.005466382019221783,0.19382496178150177,0.007242847234010696
9724,073300.90+315823.9_572862_0.01,572862,572862,3.0139000415802,0.01,2.0,9.12894,46.974998474121094,44.974998474121094,44 < L < 45,073300.90+315823.9,541,51959,305,541-51959-305,3.0206000000000004,9.890245564747602e-05,1.9626962966867723e-05,0.0020184735767543316,4.472949149203487e-05,0.0014946445589885116,3.607191320043057e-05,0.00191895489115268,7.919691415736452e-05,0.002028166316449642,0.0005663359770551324,0.0022241570986807346,0.00087409105617553,nan,nan,0.002949927467852831,0.0001290900690946728,0.0038321029860526323,0.0002117240655934438
9725,073326.29+363115.8_318995_0.03,318995,318995,0.7409999966621399,0.03,13.0,10.85,45.766998291015625,44.24411954573529,44 < L < 45,073326.29+363115.8,431,51877,96,431-51877-96,0.7388000000000001,0.002748931758105755,7.075757457641885e-05,0.005184191279113293,7.66311859479174e-05,0.010179451666772366,9.665758989285678e-05,0.016557354480028152,0.0001418736792402342,nan,nan,0.045357078313827515,0.0023096997756510973,nan,nan,0.058049388229846954,0.0005364769604057074,0.0454329214990139,0.0006540066096931696
9726,073326.29+363115.8_704594_0.1,704594,704594,0.7301999926567078,0.1,147.0,10.95,45.766998291015625,44.766998291015625,44 < L < 45,073326.29+363115.8,431,51877,96,431-51877-96,0.7388000000000001,0.00780819496139884,0.00020933174528181553,0.014181530103087425,0.00017756257147993892,0.027134807780385017,0.0002195538836531341,0.04137682169675827,0.00040491510299034417,nan,nan,0.09805053472518921,0.007357509806752205,nan,nan,0.12537424266338348,0.0012150687398388982,0.10987149178981781,0.002086543245241046
9727,073326.29+363115.8_784577_0.03,784577,784577,0.7347999811172485,0.03,1.0,11.2999,45.766998291015625,44.24411954573529,44 < L < 45,073326.29+363115.8,431,51877,96,431-51877-96,0.7388000000000001,0.0026874621398746967,7.454643491655588e-05,0.0056154001504182816,7.985955744516104e-05,0.013165244832634926,0.00010984346590703353,0.02387377992272377,0.0001429005787940696,nan,nan,0.06774014234542847,0.002301513683050871,nan,nan,0.11927612125873566,0.0005567350890487432,0.08209322392940521,0.0007219815161079168
9728,073341.44+413151.6_648704_0.003,648704,648704,3.246999979019165,0.003,4.0,9.82204,46.73899841308594,44.2161196678056,44 < L < 45,073341.44+413151.6,1734,53034,537,1734-53034-537,3.2528000000000006,7.643125172762666e-06,4.773091404786101e-06,0.0005827830755151808,3.6666686355601996e-05,0.0005418996443040669,4.577346408041194e-05,0.0006557130836881697,7.773832476232201e-05,nan,nan,0.0011821080697700381,0.0006660866201855242,0.0020882687531411648,0.00083786656614393,0.0012518443400040269,5.263360435492359e-05,0.001874226494692266,8.401509694522247e-05
9729,073341.44+413151.6_648704_0.01,648704,648704,3.246999979019165,0.01,5.0,9.82204,46.73899841308594,44.73899841308594,44 < L < 45,073341.44+413151.6,1734,53034,537,1734-53034-537,3.2528000000000006,1.08842659756192e-05,9.12915675144177e-06,0.0009394813096150756,3.851176370517351e-05,0.000845497939735651,4.66981582576409e-05,0.0010372167453169823,8.978934056358412e-05,nan,nan,0.0026897508651018143,0.0008800794603303075,0.004110814072191715,0.0012602158822119236,0.0021644814405590296,9.710987797006965e-05,0.002874915022403002,0.00018640226335264742
9730,073513.85+283700.9_596805_0.01,596805,596805,0.9458000063896179,0.01,6.0,9.44333,46.382999420166016,44.382999420166016,44 < L < 45,073513.85+283700.9,754,52232,187,754-52232-187,0.9488000000000001,0.002172280102968216,3.931903847842477e-05,0.0038246111944317818,5.801255247206427e-05,0.004435722716152668,6.30929134786129e-05,0.006555844098329544,9.51575129874982e-05,0.007179362699389458,0.0003670713631436229,0.00642051175236702,0.000928269000723958,0.006300563458353281,0.0011524601140990853,0.011356133967638016,0.0002036795049207285,0.01211702823638916,0.00029444886604323983
9731,073550.55+472046.0_426162_0.03,426162,426162,1.2489999532699585,0.03,8.0,11.1264,46.43299865722656,44.910119911946225,44 < L < 45,073550.55+472046.0,1867,53317,417,1867-53317-417,1.2500000000000002,0.002442671451717615,9.082180622499436e-05,0.005014979280531406,8.138801786117256e-05,0.005137606058269739,6.945025961613283e-05,0.008219966664910316,0.00013232917990535498,0.014493798837065697,0.0015017874538898468,nan,nan,0.030991656705737114,0.001860355376265943,0.06179584935307503,0.000421341072069481,0.07057012617588043,0.0008508285973221064
9732,073552.95+392423.9_765830_0.1,765830,765830,0.7459999918937683,0.1,1.0,11.0943,45.819000244140625,44.819000244140625,44 < L < 45,073552.95+392423.9,432,51884,295,432-51884-295,0.7436,0.008822094649076462,0.00020393058366607875,0.015730950981378555,0.0002061728882836178,0.025853591039776802,0.00019078930199611932,0.04056872799992561,0.00040848972275853157,0.06781928986310959,0.005849079694598913,0.08902522921562195,0.00671495171263814,0.11755655705928802,0.006813019048422575,0.14206574857234955,0.0013946705730631948,0.12810373306274414,0.002254806226119399
9733,073600.37+383629.7_710369_0.01,710369,710369,1.4600000381469727,0.01,657.0,10.3522,46.92399978637695,44.92399978637695,44 < L < 45,073600.37+383629.7,431,51877,455,431-51877-455,1.4572000000000003,0.001497364602982998,4.01690776925534e-05,0.004223925061523914,7.12827531970106e-05,0.004034184850752354,5.433121259557083e-05,0.005930385552346706,0.00010149531590286642,0.009519431740045547,0.0005429548909887671,0.012280246242880821,0.0011208526557311416,0.01214823592454195,0.0011687963269650936,0.022136077284812927,0.0002217611763626337,0.03268810734152794,0.0004092843155376613
9734,073609.11+443825.3_988721_0.003,988721,988721,1.2799999713897705,0.003,10.0,11.2691,46.73500061035156,44.212121865071225,44 < L < 45,073609.11+443825.3,1866,53314,89,1866-53314-89,1.2766000000000002,0.0006297992658801377,5.5595181038370356e-05,0.0011412410531193018,2.6666657504392788e-05,0.0020753585267812014,4.6414006646955386e-05,0.004721041303128004,6.819018017267808e-05,0.014152253046631813,0.00031713899807073176,0.023719554767012596,0.0007178760715760291,0.03172881901264191,0.0009411403443664312,0.05695777013897896,0.0002577119448687881,0.05409467592835426,0.0002891627955250442
9735,073634.60+402603.5_377847_0.003,377847,377847,3.9700000286102295,0.003,4.0,8.8059,47.268001556396484,44.74512281111615,44 < L < 45,073634.60+402603.5,1734,53034,638,1734-53034-638,3.9652000000000003,2.8362690045469208e-06,5.433719252323499e-06,0.000494997191708535,2.7490585125633515e-05,0.0006232800660654902,3.4594031603774056e-05,0.0009323987178504467,7.396668661385775e-05,nan,nan,0.0014674575068056583,0.0006128260283730924,0.001960775349289179,0.0007781939930282533,0.0014145199675112963,3.9217338780872524e-05,0.0007940080831758678,9.447542834095657e-05
