status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_both,39,161815.53+370103.8_433407_0.001,433407,1056-52764-623,1056,52764,623,1056-52764-623,1056-52764-623,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.56472999999997,37.01774999999999,161815.53+370103.8,2MASSi J1618155+370103,244.564733,37.017747,1056,52764,52402,623,2.505500078201294,2.505500078201294,2.4964000000000004,0.001,149.64876683424174,1.9548413738815056,none,0,0,0,0,20.754178649385295,,,
missing_dr7q,41,164806.79+272658.8_436135_0.01,436135,1691-53260-383,1691,53260,383,1691-53260-383,1691-53260-383,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,252.02828999999997,27.449669999999998,164806.79+272658.8,SDSS J164806.79+272658.7,252.028295,27.449669,1691,53260,52758,383,0.5309000015258789,0.5309000015258789,0.5362,0.01,149.59586284362507,1.9562206511302702,coordinate_fallback,0,0,1,1,0.10322691086182992,814273,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_24.793.fits,
missing_dr7q,42,161608.39+514721.0_553219_0.0003,553219,623-52051-499,623,52051,499,623-52051-499,623-52051-499,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.03498999999996,51.78918999999999,161608.39+514721.0,SDSS J161608.40+514721.0,244.034984,51.789194,623,52051,51661,499,0.5717999935150146,0.5717999935150146,0.5726000000000001,0.0003,150.52320900171847,2.1416529328739426,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_57.337.fits,
missing_both,43,080731.96+262600.9_547577_0.1,547577,1205-52670-524,1205,52670,524,1205-52670-524,1205-52670-524,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.88316999999998,26.433579999999996,080731.96+262600.9,SDSS J080731.96+262600.8,121.883169,26.433585,1205,52670,52585,524,0.9549999833106995,0.9549999833106995,0.9597000000000001,0.1,150.01547727015912,2.133973054945459,none,0,0,0,0,6.039650688130187,,,
missing_dr7q,44,080719.65+203248.1_554694_0.001,554694,1924-53330-294,1924,53330,294,1924-53330-294,1924-53330-294,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.83189999999999,20.546719999999997,080719.65+203248.1,SDSS J080719.65+203248.2,121.831903,20.546716,1924,53330,53052,294,0.6977999806404114,0.6977999806404114,0.7053,0.001,149.7179812868329,2.1434932635949497,coordinate_fallback,0,0,1,1,0.04869861703272023,826784,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_01.763.fits,
missing_dr7q,50,081629.74+534111.6_581920_0.003,581920,1782-53383-286,1782,53383,286,1782-53383-286,1782-53383-286,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,124.12394999999998,53.686569999999996,081629.74+534111.6,SDSS J081629.74+534111.6,124.123952,53.686567,1782,53383,52936,286,0.6963000297546387,0.6963000297546387,0.6958000000000001,0.003,150.23722019549945,2.1839776213951083,coordinate_fallback,0,0,1,1,0.07987708781408026,824168,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_12.103.fits,
missing_both,54,155650.41+394542.8_588738_0.1,588738,1054-52516-166,1054,52516,166,1054-52516-166,1054-52516-166,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,239.21003999999996,39.7619,155650.41+394542.8,SDSS J155650.41+394542.8,239.210044,39.761898,1054,52516,52402,166,0.9409999847412109,0.9409999847412109,0.9426000000000001,0.1,150.03380188988305,2.1950547975474928,none,0,0,0,0,12.270872900191781,,,
missing_dr7q,55,082905.01+571541.6_470110_0.0001,470110,1873-54437-4,1873,54437,4,1873-54437-4,1873-54437-4,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.27088999999998,57.26156999999999,082905.01+571541.6,,127.270888,57.261574,1873,54437,52935,4,0.3407999873161316,0.3407999873161316,0.35050000000000003,0.0001,149.61405048806543,2.01123232758984,coordinate_fallback,0,0,1,1,0.04089560030377134,820547,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_04.820.fits,
missing_both,58,081554.14+383122.3_447761_0.03,447761,893-52589-333,893,52589,333,893-52589-333,893-52589-333,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,123.97558999999998,38.52287,081554.14+383122.3,SDSS J081554.13+383122.3,123.97559,38.522868,893,52589,52262,333,0.9980999827384949,0.9980999827384949,1.0066000000000002,0.03,150.00588503052478,1.9765331213302075,none,0,0,0,0,21.138069101568178,,,
missing_both,59,163552.48+275158.6_497406_0.001,497406,2949-54557-331,2949,54557,331,2949-54557-331,2949-54557-331,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,248.96866999999997,27.866289999999996,163552.48+275158.6,,248.968679,27.866287,2949,54557,52787,331,2.0088000297546387,2.0088000297546387,2.0072,0.001,149.7155841520823,2.0566244682760977,none,0,0,0,0,26.40108048067687,,,
missing_dr7q,60,163058.35+132956.8_490950_0.1,490950,2203-53915-122,2203,53915,122,2203-53915-122,2203-53915-122,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,247.74315999999996,13.499119999999998,163058.35+132956.8,,247.743166,13.499123,2203,53915,53169,122,0.4424000084400177,0.4424000084400177,0.44050000000000006,0.1,149.9313883439024,2.0460327319300537,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_05.563.fits,
missing_both,61,084856.05+232456.9_492981_0.3,492981,2085-53379-396,2085,53379,396,2085-53379-396,2085-53379-396,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,132.23357,23.415819999999997,084856.05+232456.9,SDSS J084856.05+232456.9,132.233566,23.415823,2085,53379,53110,396,0.8970999717712402,0.8970999717712402,0.9024000000000001,0.3,149.98172694285097,2.0483777143529416,none,0,0,0,0,21.878892970756045,,,
missing_dr7q,67,154510.95+345246.9_940942_1,940942,1402-52872-594,1402,52872,594,1402-52872-594,1402-52872-594,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,236.29566999999997,34.87972,154510.95+345246.9,FBQS J154510.9+345246,236.295663,34.879721,1402,52872,52760,594,0.5157999992370605,0.5157999992370605,0.5163000000000001,1.0,149.9801596181589,2.727765194359941,coordinate_fallback,0,0,1,1,0.043967010564058925,846664,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_46.623.fits,
missing_both,72,074659.86+165515.9_815072_0.0001,815072,1921-53317-355,1921,53317,355,1921-53317-355,1921-53317-355,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,116.74943999999998,16.92109,074659.86+165515.9,SDSS J074659.86+165515.9,116.749446,16.921088,1921,53317,52994,355,1.5087000131607056,1.5087000131607056,1.5152,0.0001,150.13383746680915,2.5361720740342397,none,0,0,0,0,29.13218856162526,,,
missing_dr7q,74,163606.11+172653.3_781648_0.3,781648,2207-53558-583,2207,53558,583,2207-53558-583,2207-53558-583,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,249.02547999999996,17.44815,163606.11+172653.3,,249.025477,17.448148,2207,53558,53110,583,0.35120001435279846,0.35120001435279846,0.3552,0.3,150.36556883927426,2.484764066146475,coordinate_fallback,0,0,1,1,0.00852957930107562,837499,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_31.677.fits,
missing_both,76,084311.38+405027.5_777983_0.01,777983,829-52296-421,829,52296,421,829-52296-421,829-52296-421,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,130.79742,40.840999999999994,084311.38+405027.5,SDSS J084311.37+405027.5,130.797417,40.840998,829,52296,52258,421,0.4099999964237213,0.4099999964237213,0.40880000000000005,0.01,149.91869550197964,2.477241681568924,none,0,0,0,0,8.504532261773756,,,
missing_both,77,160955.66+402117.2_775044_0.1,775044,1335-52824-12,1335,52824,12,1335-52824-12,1335-52824-12,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,242.48192999999998,40.354789999999994,160955.66+402117.2,SDSS J160955.66+402117.2,242.481931,40.354795,1335,52824,52403,12,0.7720000147819519,0.7720000147819519,0.7724000000000001,0.1,150.33545732869501,2.475736250033258,none,0,0,0,0,10.99458842988481,,,
missing_both,78,082218.82+182330.0_774308_0.0001,774308,2271-53726-418,2271,53726,418,2271-53726-418,2271-53726-418,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.57844999999999,18.391669999999998,082218.82+182330.0,,125.578454,18.391671,2271,53726,53351,418,1.343000054359436,1.343000054359436,1.3436000000000001,0.0001,150.2534428998919,2.47473380095283,none,0,0,0,0,15.546877541245802,,,
missing_both,79,155520.86+075418.8_774220_0.003,774220,1727-53859-610,1727,53859,610,1727-53859-610,1727-53859-610,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,238.83692999999997,7.905239999999999,155520.86+075418.8,,238.836926,7.905238,1727,53859,52754,610,1.4570000171661377,1.4570000171661377,1.4648,0.003,150.01836899667475,2.475285562846947,none,0,0,0,0,14.790246642116982,,,
missing_dr7q,81,084718.13+130017.0_779468_0.0001,779468,2428-53801-551,2428,53801,551,2428-53801-551,2428-53801-551,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,131.82555,13.004719999999999,084718.13+130017.0,,131.825545,13.004723,2428,53801,53684,551,0.6887000203132629,0.6887000203132629,0.6979000000000001,0.0001,150.12112533930255,2.4806282753548614,coordinate_fallback,0,0,1,1,0.06955826768351507,838848,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_38.203.fits,
missing_both,84,035856.73-054023.4_782819_1,782819,464-51908-499,464,51908,499,464-51908-499,464-51908-499,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,59.73637999999999,-5.6731799999999994,035856.73-054023.4,SDSS J035856.73-054023.4,59.736382,-5.673183,464,51908,51813,499,1.503999948501587,1.503999948501587,1.5060000000000002,1.0,150.08537046379024,2.48725397398201,none,0,0,0,0,18.467586696801146,,,
missing_dr7q,91,082127.13+280057.5_778362_0.0001,778362,1207-52672-124,1207,52672,124,1207-52672-124,1207-52672-124,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.36306999999998,28.015989999999995,082127.13+280057.5,SDSS J082127.13+280057.5,125.36307,28.015992,1207,52672,52585,124,0.21950000524520874,0.21950000524520874,0.22180000000000002,0.0001,149.5485670472844,2.477354535641424,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_54.617.fits,
missing_dr7q,100,090952.01+315503.2_788534_0.001,788534,1591-52976-491,1591,52976,491,1591-52976-491,1591-52976-491,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,137.46671999999998,31.917569999999994,090952.01+315503.2,SDSS J090952.01+315503.2,137.466726,31.917571,1591,52976,52705,491,0.5336999893188477,0.5336999893188477,0.5434000000000001,0.001,150.0165307234348,2.4960423522773394,coordinate_fallback,0,0,1,1,0.02652711547154831,839436,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_36.330.fits,
missing_dr7q,101,035206.93-064415.6_948678_0.0001,948678,463-51908-107,463,51908,107,463-51908-107,463-51908-107,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,58.02889999999999,-6.737679999999999,035206.93-064415.6,SDSS J035206.93-064415.6,58.0289,-6.737682,463,51908,51813,107,0.16680000722408295,0.16680000722408295,0.17250000000000001,0.0001,149.53834900492873,2.7401922066680457,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_29.337.fits,
missing_dr7q,102,024131.38+281811.6_947967_0.3,947967,2444-54082-515,2444,54082,515,2444-54082-515,2444-54082-515,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,40.38079,28.303249999999995,024131.38+281811.6,,40.38079,28.303245,2444,54082,53710,515,0.9376999735832214,0.9376999735832214,0.9407000000000001,0.3,150.39943878143526,2.7405084030342173,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_20.453.fits,
missing_dr7q,103,155435.22+324646.8_944963_0.0003,944963,1403-53227-21,1403,53227,21,1403-53227-21,1403-53227-21,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,238.64678999999998,32.779689999999995,155435.22+324646.8,FBQS J155435.2+324647,238.646788,32.779694,1403,53227,52710,21,0.569100022315979,0.569100022315979,0.5672,0.0003,149.64690984123993,2.736501214060156,coordinate_fallback,0,0,1,1,0.0928890980533486,848145,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_58.603.fits,
missing_dr7q,104,161231.35+184055.1_667346_0.1,667346,2968-54585-495,2968,54585,495,2968-54585-495,2968-54585-495,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,243.13064999999997,18.68199,161231.35+184055.1,,243.130647,18.681994,2968,54585,53846,495,0.7501000165939331,0.7501000165939331,0.7477000000000001,0.1,150.19109986290894,2.3104501574150023,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_34.083.fits,
missing_dr7q,114,142003.81+051510.5_965280_0.0001,965280,584-52049-373,584,52049,373,584-52049-373,584-52049-373,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,215.01589999999996,5.252929999999999,142003.81+051510.5,SDSS J142003.81+051510.5,215.015901,5.252926,584,52049,51674,373,0.34940001368522644,0.34940001368522644,0.35250000000000004,0.0001,149.98079332521706,2.768265000341946,coordinate_fallback,0,0,1,1,0.04591315007025549,846661,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_19.700.fits,
missing_dr7q,115,080110.68+173352.2_966468_0.003,966468,2081-53357-348,2081,53357,348,2081-53357-348,2081-53357-348,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,120.29451999999999,17.564529999999998,080110.68+173352.2,SDSS J080110.68+173352.3,120.294517,17.564527,2081,53357,53082,348,0.7601000070571899,0.7601000070571899,0.7659000000000001,0.003,149.9508942015929,2.771158068118591,coordinate_fallback,0,0,1,1,0.026907142138539564,846810,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_33.833.fits,
missing_dr7q,116,075724.72+260614.2_966468_0.3,966468,928-52578-616,928,52578,616,928-52578-616,928-52578-616,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,119.35301999999999,26.103969999999997,075724.72+260614.2,SDSS J075724.72+260614.2,119.353016,26.103966,928,52578,52288,616,0.7601000070571899,0.7601000070571899,0.7591000000000001,0.3,149.9508942015929,2.771158068118591,coordinate_fallback,0,0,1,1,0.026907142138539564,846810,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_33.833.fits,
missing_both,118,173811.90+554846.2_961398_0.03,961398,358-51818-54,358,51818,54,358-51818-54,358-51818-54,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,264.54958999999997,55.81284999999999,173811.90+554846.2,SDSS J173811.91+554846.2,264.549595,55.812849,358,51818,51640,54,1.0369999408721924,1.0369999408721924,1.0441,0.03,149.9473270818201,2.763195513780546,none,0,0,0,0,27.62118217044686,,,
missing_dr7q,119,082600.80+491235.0_966394_0.3,966394,443-51873-442,443,51873,442,443-51873-442,443-51873-442,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,126.50335999999999,49.20974,082600.80+491235.0,SDSS J082600.80+491235.0,126.503357,49.209744,443,51873,51638,442,0.8233000040054321,0.8233000040054321,0.8145000000000001,0.3,149.94591975083253,2.770724778710985,coordinate_fallback,0,0,1,1,0.058457253442893854,846837,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_09.193.fits,
missing_both,126,085423.82+354529.7_576107_0.0003,576107,935-52643-130,935,52643,130,935-52643-130,935-52643-130,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.59927,35.758269999999996,085423.82+354529.7,SDSS J085423.82+354529.7,133.599272,35.75827,935,52643,52313,130,0.6819999814033508,0.6819999814033508,0.6758000000000001,0.0003,150.09017480714272,2.1739097891718893,none,0,0,0,0,14.310457889622771,,,
missing_both,133,085442.00+575729.9_554623_0.3,554623,483-51924-352,483,51924,352,483-51924-352,483-51924-352,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.67502,57.95832999999999,085442.00+575729.9,[HB89] 0850+581,133.675017,57.958332,483,51924,51640,352,1.3220000267028809,1.3220000267028809,1.3178,0.3,150.23888991417724,2.144177895088119,none,0,0,0,0,7.186088198137809,,,
missing_both,134,095537.32+584215.3_554948_1,554948,453-51915-27,453,51915,27,453-51915-27,453-51915-27,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,148.90551999999997,58.704249999999995,095537.32+584215.3,SDSS J095537.31+584215.3,148.905525,58.704252,453,51915,51638,27,1.8398000001907349,1.8398000001907349,1.8335000000000001,1.0,150.1938669620661,2.1454769286154773,none,0,0,0,0,9.545178897850958,,,
missing_both,135,160457.74+305419.1_554623_0.3,554623,1405-52826-161,1405,52826,161,1405-52826-161,1405-52826-161,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,241.24061999999998,30.905319999999996,160457.74+305419.1,SDSS J160457.75+305419.0,241.240616,30.905318,1405,52826,52760,161,1.3220000267028809,1.3220000267028809,1.3234000000000001,0.3,150.23888991417724,2.144177895088119,none,0,0,0,0,7.186088198137809,,,
missing_both,137,075422.40+831659.6_556070_0.1,556070,2549-54523-399,2549,54523,399,2549-54523-399,2549-54523-399,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,118.59336999999998,83.28325,075422.40+831659.6,,118.593365,83.28325,2549,54523,53819,399,3.0118000507354736,3.0118000507354736,3.0117000000000003,0.1,150.06761362468706,2.1468798578202937,none,0,0,0,0,45.07859357532619,,,
missing_dr7q,140,162214.46+262402.0_562778_0.03,562778,1574-53476-401,1574,53476,401,1574-53476-401,1574-53476-401,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,245.56025999999997,26.400559999999995,162214.46+262402.0,SDSS J162214.46+262402.0,245.560255,26.400558,1574,53476,52811,401,0.5511999726295471,0.5511999726295471,0.5527000000000001,0.03,149.89240404218808,2.156409586621443,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_52.527.fits,
missing_both,141,090129.28+253455.3_557625_0.0003,557625,1933-53381-40,1933,53381,40,1933-53381-40,1933-53381-40,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,135.37201,25.582049999999995,090129.28+253455.3,SDSS J090129.28+253455.3,135.372014,25.582053,1933,53381,53081,40,1.0197999477386475,1.0197999477386475,1.0203000000000002,0.0003,150.00436304157319,2.1478428691394154,none,0,0,0,0,9.04357843353783,,,
missing_both,143,160202.40+401301.4_558716_0.001,558716,1054-52516-625,1054,52516,625,1054-52516-625,1054-52516-625,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,240.51002999999997,40.21706999999999,160202.40+401301.4,SDSS J160202.39+401301.3,240.510021,40.217068,1054,52516,52402,625,2.098599910736084,2.098599910736084,2.0959000000000003,0.001,150.00381550471795,2.1507232161457375,none,0,0,0,0,6.085066419941702,,,
missing_dr7q,144,150928.29+070235.7_559961_0.001,559961,1817-53851-266,1817,53851,266,1817-53851-266,1817-53851-266,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,227.36786999999998,7.043269999999999,150928.29+070235.7,,227.36788,7.043266,1817,53851,52757,266,0.4253999888896942,0.4253999888896942,0.41790000000000005,0.001,149.95731804344928,2.1520563268910085,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_17.713.fits,
missing_both,145,152149.61+433639.3_563716_1,563716,1678-53433-533,1678,53433,533,1678-53433-533,1678-53433-533,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,230.45670999999996,43.61091999999999,152149.61+433639.3,B3 1520+437,230.456715,43.610919,1678,53433,52788,533,2.171799898147583,2.171799898147583,2.1702000000000004,1.0,150.14561926018786,2.1577262548999454,none,0,0,0,0,37.69702325006613,,,
missing_dr7q,146,075741.68+241921.6_562778_0.1,562778,1204-52669-503,1204,52669,503,1204-52669-503,1204-52669-503,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,119.42366999999999,24.322669999999995,075741.68+241921.6,SDSS J075741.68+241921.6,119.423667,24.322668,1204,52669,52585,503,0.5511999726295471,0.5511999726295471,0.5514000000000001,0.1,149.89240404218808,2.156409586621443,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_52.527.fits,
missing_dr7q,148,084022.13+292210.6_565097_0.001,565097,1268-52933-640,1268,52933,640,1268-52933-640,1268-52933-640,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,130.09221,29.369629999999997,084022.13+292210.6,SDSS J084022.13+292210.6,130.092209,29.369635,1268,52933,52664,640,0.5163999795913696,0.5163999795913696,0.5128,0.001,149.69595437591855,2.157387922155269,coordinate_fallback,0,0,1,1,0.06163947962389155,826903,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_10.700.fits,
missing_dr7q,152,152351.11+100410.6_565097_0.01,565097,1720-53854-14,1720,53854,14,1720-53854-14,1720-53854-14,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,230.96296999999996,10.069629999999998,152351.11+100410.6,,230.962968,10.069626,1720,53854,52812,14,0.5163999795913696,0.5163999795913696,0.5135000000000001,0.01,149.69595437591855,2.157387922155269,coordinate_fallback,0,0,1,1,0.06163947962389155,826903,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_10.700.fits,
missing_both,153,145226.06+353912.9_560301_0.0003,560301,1383-53116-69,1383,53116,69,1383-53116-69,1383-53116-69,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,223.10859999999997,35.6536,145226.06+353912.9,SDSS J145226.06+353912.9,223.108595,35.653599,1383,53116,52754,69,1.4110000133514404,1.4110000133514404,1.4116000000000002,0.0003,150.33018002255665,2.1531163911217024,none,0,0,0,0,31.11567040420037,,,
missing_both,158,155732.18+442920.3_519492_0.0001,519492,1169-52753-259,1169,52753,259,1169-52753-259,1169-52753-259,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,239.38410999999996,44.48897999999999,155732.18+442920.3,SDSS J155732.19+442920.2,239.384105,44.488975,1169,52753,52434,259,2.517699956893921,2.517699956893921,2.5107000000000004,0.0001,149.8900497221645,2.091081788889969,none,0,0,0,0,4.756379204626637,,,
missing_both,159,151727.68+133358.5_519071_0.03,519071,2766-54242-3,2766,54242,3,2766-54242-3,2766-54242-3,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.36533999999997,13.566269999999998,151727.68+133358.5,,229.365337,13.56627,2766,54242,53503,3,2.223099946975708,2.223099946975708,2.2327000000000004,0.03,150.54286262296077,2.0905574665119944,none,0,0,0,0,12.02320716525376,,,
missing_dr7q,161,164701.09+452052.0_525079_0.03,525079,629-52051-606,629,52051,606,629-52051-606,629-52051-606,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.75454999999997,45.34777999999999,164701.09+452052.0,SDSS J164701.09+452051.9,251.754552,45.347784,629,52051,51991,606,0.7354000210762024,0.7354000210762024,0.7404000000000001,0.03,150.08479468649034,2.0978284190506993,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_15.993.fits,
missing_both,162,092950.60+444234.7_523550_0.03,523550,870-52325-453,870,52325,453,870-52325-453,870-52325-453,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,142.46085999999997,44.709669999999996,092950.60+444234.7,SDSS J092950.60+444234.7,142.460856,44.709666,870,52325,52283,453,0.9229999780654907,0.9229999780654907,0.9200000000000002,0.03,150.0128621090715,2.0969555948625054,none,0,0,0,0,6.239990724460863,,,
missing_dr7q,163,160227.45+153222.0_525525_0.001,525525,2521-54538-622,2521,54538,622,2521-54538-622,2521-54538-622,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,240.61440999999996,15.539459999999998,160227.45+153222.0,,240.614411,15.539465,2521,54538,53170,622,0.4230000078678131,0.4230000078678131,0.41750000000000004,0.001,150.26243033469294,2.098793128823134,coordinate_fallback,0,0,1,1,0.054352187058784855,817815,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_06.810.fits,
missing_both,165,083436.22+311618.9_519946_0.3,519946,1208-52672-536,1208,52672,536,1208-52672-536,1208-52672-536,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,128.65095999999997,31.271929999999998,083436.22+311618.9,SDSS J083436.22+311618.9,128.650951,31.271935,1208,52672,52585,536,1.9227999448776245,1.9227999448776245,1.9246000000000003,0.3,149.90284874574317,2.0914886540498765,none,0,0,0,0,19.706861079367084,,,
missing_dr7q,166,083137.26+381520.4_518277_1,518277,827-52312-522,827,52312,522,827-52312-522,827-52312-522,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.90525999999998,38.255689999999994,083137.26+381520.4,SDSS J083137.26+381520.4,127.905257,38.255691,827,52312,52258,522,0.3255000114440918,0.3255000114440918,0.32380000000000003,1.0,150.63137521390118,2.087345553955484,coordinate_fallback,0,0,1,1,0.010151109290155485,815878,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_42.220.fits,
missing_both,167,171820.33+333234.7_524917_0.0003,524917,2973-54591-554,2973,54591,554,2973-54591-554,2973-54591-554,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,259.58475,33.54297999999999,171820.33+333234.7,,259.584743,33.542978,2973,54591,53879,554,1.197700023651123,1.197700023651123,1.2042000000000002,0.0003,149.97551579462223,2.0992287830227485,none,0,0,0,0,14.183322093388941,,,
missing_both,169,083915.07+130443.4_518159_0.1,518159,2426-53795-589,2426,53795,589,2426-53795-589,2426-53795-589,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.81280999999998,13.078739999999998,083915.07+130443.4,,129.812802,13.078742,2426,53795,53441,589,0.3116999864578247,0.3116999864578247,0.30840000000000006,0.1,149.89610088521607,2.0890974264560125,none,0,0,0,0,5.513225145350453,,,
missing_both,170,153913.47+395423.4_525290_0.003,525290,1680-53171-477,1680,53171,477,1680-53171-477,1680-53171-477,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,234.80613999999997,39.90651,153913.47+395423.4,SDSS J153913.46+395423.4,234.806138,39.906513,1680,53171,52758,477,1.919100046157837,1.919100046157837,1.9252000000000002,0.003,150.2950867792339,2.1007721343838965,none,0,0,0,0,16.074238351053566,,,
