cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,failure_reason
780907,155007.47+044510.8_780907_0.001,5,149.9818120708743,2.48381719252555,0.3416999876499176,sdss,no_sdss_match
780907,155007.47+044510.8_780907_0.001,5,149.9818120708743,2.48381719252555,0.3416999876499176,desi,no_desi_match
782819,035856.73-054023.4_782819_1,21,150.08537046379024,2.48725397398201,1.503999948501587,sdss,no_sdss_match
782819,035856.73-054023.4_782819_1,21,150.08537046379024,2.48725397398201,1.503999948501587,desi,no_desi_match
777781,153834.92+453310.7_777781_0.003,23,149.90164348714933,2.480218926353095,1.315000057220459,sdss,no_sdss_match
777781,153834.92+453310.7_777781_0.003,23,149.90164348714933,2.480218926353095,1.315000057220459,desi,no_desi_match
777690,080025.36+134021.2_777690_0.0003,6,150.33472567837836,2.478790156422167,0.6809999942779541,sdss,no_sdss_match
777690,080025.36+134021.2_777690_0.0003,6,150.33472567837836,2.478790156422167,0.6809999942779541,desi,no_desi_match
776552,164515.76+264358.8_776552_0.3,8,149.94933719169575,2.4761502364109793,0.7279999852180481,sdss,no_sdss_match
776552,164515.76+264358.8_776552_0.3,8,149.94933719169575,2.4761502364109793,0.7279999852180481,desi,no_desi_match
782136,154326.12+352809.0_782136_1,91,149.93812169892516,2.487491621409412,0.6039999723434448,sdss,no_sdss_match
782136,154326.12+352809.0_782136_1,91,149.93812169892516,2.487491621409412,0.6039999723434448,desi,no_desi_match
778362,082127.13+280057.5_778362_0.0001,6,149.5485670472844,2.477354535641424,0.21950000524520874,sdss,no_sdss_match
790523,153841.91+371538.2_790523_0.0001,19,149.9740255030225,2.500440493562241,0.42800000309944153,sdss,no_sdss_match
790523,153841.91+371538.2_790523_0.0001,19,149.9740255030225,2.500440493562241,0.42800000309944153,desi,no_desi_match
793663,094734.26+475533.8_793663_0.1,3,149.5060789884613,2.5041883753054166,1.5247999429702759,sdss,no_sdss_match
793801,082746.63+224758.4_793801_0.0001,1,149.84609786496196,2.5045230617910637,0.7275000214576721,sdss,no_sdss_match
793801,082746.63+224758.4_793801_0.0001,1,149.84609786496196,2.5045230617910637,0.7275000214576721,desi,"desi_query_failed: HTTPSConnectionPool(host='astrosparcl.datalab.noirlab.edu', port=443): Max retries exceeded with url: /api/find/?limit=50 (Caused by ConnectTimeoutError(<HTTPSConnection(host='astrosparcl.datalab.noirlab.edu', port=443) at 0x72cb1d1a9610>, 'Connection to astrosparcl.datalab.noirlab.edu timed out. (connect timeout=1.1)'))"
798228,144604.33+301823.6_798228_0.0001,2,150.0792968106279,2.5116383369877635,0.5040000081062317,sdss,no_sdss_match
798228,144604.33+301823.6_798228_0.0001,2,150.0792968106279,2.5116383369877635,0.5040000081062317,desi,no_desi_match
803376,080529.75+433644.5_803376_0.0001,3,149.97285639547363,2.519165875870951,0.925000011920929,sdss,no_sdss_match
803376,080529.75+433644.5_803376_0.0001,3,149.97285639547363,2.519165875870951,0.925000011920929,desi,no_desi_match
789138,083323.59+220500.8_789138_0.0001,3,150.1110424001773,2.497056900439986,0.8985000252723694,sdss,no_sdss_match
789138,083323.59+220500.8_789138_0.0001,3,150.1110424001773,2.497056900439986,0.8985000252723694,desi,no_desi_match
788534,090952.01+315503.2_788534_0.001,1,150.0165307234348,2.4960423522773394,0.5336999893188477,sdss,no_sdss_match
788534,090952.01+315503.2_788534_0.001,1,150.0165307234348,2.4960423522773394,0.5336999893188477,desi,no_desi_match
948678,035206.93-064415.6_948678_0.0001,3,149.53834900492873,2.7401922066680457,0.16680000722408295,sdss,no_sdss_match
947967,024131.38+281811.6_947967_0.3,11,150.39943878143526,2.7405084030342173,0.9376999735832214,sdss,no_sdss_match
947967,024131.38+281811.6_947967_0.3,11,150.39943878143526,2.7405084030342173,0.9376999735832214,desi,no_desi_match
944963,155435.22+324646.8_944963_0.0003,5,149.64690984123993,2.736501214060156,0.569100022315979,sdss,no_sdss_match
944963,155435.22+324646.8_944963_0.0003,5,149.64690984123993,2.736501214060156,0.569100022315979,desi,no_desi_match
667346,161231.35+184055.1_667346_0.1,5,150.19109986290894,2.3104501574150023,0.7501000165939331,sdss,no_sdss_match
932558,084101.69+425806.4_932558_0.01,1,149.7155908628978,2.715857537575637,0.8827000260353088,sdss,no_sdss_match
969270,082059.54+223003.7_969270_0.0003,5,150.41466397960872,2.774147359689344,0.8151000142097473,sdss,no_sdss_match
992443,165638.97+265120.1_992443_0.3,4,150.1218465803809,2.8113704467685956,0.6977999806404114,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
972686,030313.02-001457.4_972686_0.003,2,149.65543337778053,2.781337325774585,0.7026000022888184,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
972686,030313.02-001457.4_972686_0.003,2,149.65543337778053,2.781337325774585,0.7026000022888184,desi,no_desi_match
980692,082339.93+515604.3_980692_0.001,2,150.50084254895555,2.7938441884770446,0.7263000011444092,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
980692,082339.93+515604.3_980692_0.001,2,150.50084254895555,2.7938441884770446,0.7263000011444092,desi,no_desi_match
988031,075923.46+201042.8_988031_0.1,2,150.76313797736518,2.8040947839422135,0.6930000185966492,sdss,sdss_missing_match_coordinates
988031,075923.46+201042.8_988031_0.1,2,150.76313797736518,2.8040947839422135,0.6930000185966492,desi,no_desi_match
990296,144303.36+260329.8_990296_0.1,5,150.13631342552,2.808894942383781,0.26010000705718994,sdss,sdss_missing_match_coordinates
990296,144303.36+260329.8_990296_0.1,5,150.13631342552,2.808894942383781,0.26010000705718994,desi,"desi_query_failed: HTTPSConnectionPool(host='astrosparcl.datalab.noirlab.edu', port=443): Read timed out. (read timeout=1.1)"
965280,142003.81+051510.5_965280_0.0001,1,149.98079332521706,2.768265000341946,0.34940001368522644,sdss,sdss_missing_match_coordinates
966468,080110.68+173352.2_966468_0.003,3,149.9508942015929,2.771158068118591,0.7601000070571899,sdss,no_sdss_match
966468,080110.68+173352.2_966468_0.003,3,149.9508942015929,2.771158068118591,0.7601000070571899,desi,no_desi_match
961398,173811.90+554846.2_961398_0.03,1,149.9473270818201,2.763195513780546,1.0369999408721924,sdss,no_sdss_match
961398,173811.90+554846.2_961398_0.03,1,149.9473270818201,2.763195513780546,1.0369999408721924,desi,no_desi_match
966394,082600.80+491235.0_966394_0.3,1,149.94591975083253,2.770724778710985,0.8233000040054321,sdss,no_sdss_match
966394,082600.80+491235.0_966394_0.3,1,149.94591975083253,2.770724778710985,0.8233000040054321,desi,no_desi_match
950424,160952.64-002101.0_950424_0.01,1,149.9919164449521,2.744539374773185,0.921999990940094,sdss,no_sdss_match
950424,160952.64-002101.0_950424_0.01,1,149.9919164449521,2.744539374773185,0.921999990940094,desi,no_desi_match
960283,085845.32+354507.8_960283_0.03,1,150.75159744068316,2.760583189775729,0.6814000010490417,sdss,no_sdss_match
962165,081822.14+233206.8_962165_1,1,149.70784333213774,2.7613453137615767,0.25060001015663147,sdss,no_sdss_match
956908,160538.06+302143.4_956908_1,2,149.73133270557966,2.7556203602962257,0.7659000158309937,sdss,no_sdss_match
956908,160538.06+302143.4_956908_1,2,149.73133270557966,2.7556203602962257,0.7659000158309937,desi,no_desi_match
954450,081747.77+090037.9_954450_0.001,1,149.99735309912774,2.7510000363672487,0.5375000238418579,sdss,no_sdss_match
581222,134459.44-001559.5_581222_0.0001,1,150.12309758340746,2.184277150035838,0.24819999933242798,sdss,no_sdss_match
581222,134459.44-001559.5_581222_0.0001,1,150.12309758340746,2.184277150035838,0.24819999933242798,desi,no_desi_match
576107,085423.82+354529.7_576107_0.0003,1,150.09017480714272,2.1739097891718893,0.6819999814033508,sdss,no_sdss_match
574912,163134.80+325019.8_574912_0.001,1,150.2057448754525,2.173612478158499,0.6804999709129333,sdss,no_sdss_match
574912,163134.80+325019.8_574912_0.001,1,150.2057448754525,2.173612478158499,0.6804999709129333,desi,no_desi_match
580679,152659.76+460334.4_580679_0.1,254,150.129267461672,2.184298873686837,0.972000002861023,sdss,no_sdss_match
580679,152659.76+460334.4_580679_0.1,254,150.129267461672,2.184298873686837,0.972000002861023,desi,no_desi_match
549009,151130.64+251321.9_549009_0.0003,1,149.8861263225386,2.134271618327636,0.3513000011444092,sdss,no_sdss_match
549009,151130.64+251321.9_549009_0.0003,1,149.8861263225386,2.134271618327636,0.3513000011444092,desi,no_desi_match
554623,153028.38+005539.0_554623_0.0003,5,150.23888991417724,2.144177895088119,1.3220000267028809,sdss,no_sdss_match
554623,153028.38+005539.0_554623_0.0003,5,150.23888991417724,2.144177895088119,1.3220000267028809,desi,no_desi_match
555483,160837.13+285348.0_555483_0.01,1,150.21132892047527,2.1446958930677744,0.9294000267982483,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
555483,160837.13+285348.0_555483_0.01,1,150.21132892047527,2.1446958930677744,0.9294000267982483,desi,no_desi_match
554948,095537.32+584215.3_554948_1,9,150.1938669620661,2.1454769286154773,1.8398000001907349,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
554948,095537.32+584215.3_554948_1,9,150.1938669620661,2.1454769286154773,1.8398000001907349,desi,no_desi_match
549472,142613.31+195524.6_549472_0.0003,34,150.04935108536435,2.1376901030954194,0.21969999372959137,sdss,sdss_missing_match_coordinates
549472,142613.31+195524.6_549472_0.0003,34,150.04935108536435,2.1376901030954194,0.21969999372959137,desi,no_desi_match
556670,094345.20+465154.7_556670_0.3,2,150.15284436483546,2.1479517339360505,1.2510000467300415,sdss,sdss_missing_match_coordinates
556670,094345.20+465154.7_556670_0.3,2,150.15284436483546,2.1479517339360505,1.2510000467300415,desi,no_desi_match
564244,155702.22+482117.8_564244_0.3,1,149.7199570973545,2.1593015815382923,2.9695000648498535,sdss,sdss_missing_match_coordinates
564244,155702.22+482117.8_564244_0.3,1,149.7199570973545,2.1593015815382923,2.9695000648498535,desi,no_desi_match
562778,162214.46+262402.0_562778_0.03,3,149.89240404218808,2.156409586621443,0.5511999726295471,sdss,sdss_missing_match_coordinates
562778,162214.46+262402.0_562778_0.03,3,149.89240404218808,2.156409586621443,0.5511999726295471,desi,no_desi_match
557625,090129.28+253455.3_557625_0.0003,3,150.00436304157319,2.1478428691394154,1.0197999477386475,sdss,sdss_missing_match_coordinates
557625,090129.28+253455.3_557625_0.0003,3,150.00436304157319,2.1478428691394154,1.0197999477386475,desi,no_desi_match
564338,090847.87+273240.9_564338_0.01,2,150.22903016119793,2.157408529618513,0.6736000180244446,sdss,no_sdss_match
564338,090847.87+273240.9_564338_0.01,2,150.22903016119793,2.157408529618513,0.6736000180244446,desi,no_desi_match
558716,160202.40+401301.4_558716_0.001,16,150.00381550471795,2.1507232161457375,2.098599910736084,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
558716,160202.40+401301.4_558716_0.001,16,150.00381550471795,2.1507232161457375,2.098599910736084,desi,no_desi_match
559961,150928.29+070235.7_559961_0.001,4,149.95731804344928,2.1520563268910085,0.4253999888896942,sdss,no_sdss_match
559961,150928.29+070235.7_559961_0.001,4,149.95731804344928,2.1520563268910085,0.4253999888896942,desi,no_desi_match
563716,152149.61+433639.3_563716_1,2,150.14561926018786,2.1577262548999454,2.171799898147583,sdss,no_sdss_match
563716,152149.61+433639.3_563716_1,2,150.14561926018786,2.1577262548999454,2.171799898147583,desi,no_desi_match
558594,080731.87+052651.0_558594_0.001,42,150.11702676176301,2.1495489191115618,0.7250000238418579,sdss,no_sdss_match
558594,080731.87+052651.0_558594_0.001,42,150.11702676176301,2.1495489191115618,0.7250000238418579,desi,no_desi_match
565097,084022.13+292210.6_565097_0.001,2,149.69595437591855,2.157387922155269,0.5163999795913696,sdss,no_sdss_match
563817,084419.88+171845.5_563817_0.003,6,150.63984734752935,2.1557382618434797,0.8967999815940857,sdss,no_sdss_match
561543,134512.44-023146.1_561543_0.01,1,150.09741423180063,2.1534258554858186,0.5192000269889832,sdss,no_sdss_match
561543,134512.44-023146.1_561543_0.01,1,150.09741423180063,2.1534258554858186,0.5192000269889832,desi,no_desi_match
560301,145226.06+353912.9_560301_0.0003,3,150.33018002255665,2.1531163911217024,1.4110000133514404,sdss,no_sdss_match
560301,145226.06+353912.9_560301_0.0003,3,150.33018002255665,2.1531163911217024,1.4110000133514404,desi,no_desi_match
532692,105005.63+645655.5_532692_0.001,1,150.39019361419022,2.1111193681098746,0.3711000084877014,sdss,no_sdss_match
532692,105005.63+645655.5_532692_0.001,1,150.39019361419022,2.1111193681098746,0.3711000084877014,desi,no_desi_match
522742,151109.21+022218.7_522742_0.003,5,149.9413995105272,2.0942907600626737,0.6338000297546387,sdss,no_sdss_match
522742,151109.21+022218.7_522742_0.003,5,149.9413995105272,2.0942907600626737,0.6338000297546387,desi,no_desi_match
523458,024126.71-004526.2_523458_0.1,5,150.03616184171904,2.094133861121982,0.7350999712944031,sdss,no_sdss_match
524917,080213.60+340125.4_524917_0.0001,4,149.97551579462223,2.0992287830227485,1.197700023651123,sdss,no_sdss_match
524917,080213.60+340125.4_524917_0.0001,4,149.97551579462223,2.0992287830227485,1.197700023651123,desi,no_desi_match
519492,155732.18+442920.3_519492_0.0001,3,149.8900497221645,2.091081788889969,2.517699956893921,sdss,no_sdss_match
519492,155732.18+442920.3_519492_0.0001,3,149.8900497221645,2.091081788889969,2.517699956893921,desi,no_desi_match
519071,151727.68+133358.5_519071_0.03,2,150.54286262296077,2.0905574665119944,2.223099946975708,sdss,no_sdss_match
519071,151727.68+133358.5_519071_0.03,2,150.54286262296077,2.0905574665119944,2.223099946975708,desi,no_desi_match
525079,164701.09+452052.0_525079_0.03,6,150.08479468649034,2.0978284190506993,0.7354000210762024,sdss,no_sdss_match
525079,164701.09+452052.0_525079_0.03,6,150.08479468649034,2.0978284190506993,0.7354000210762024,desi,no_desi_match
523550,092950.60+444234.7_523550_0.03,1,150.0128621090715,2.0969555948625054,0.9229999780654907,sdss,no_sdss_match
523550,092950.60+444234.7_523550_0.03,1,150.0128621090715,2.0969555948625054,0.9229999780654907,desi,no_desi_match
525525,160227.45+153222.0_525525_0.001,4,150.26243033469294,2.098793128823134,0.4230000078678131,sdss,no_sdss_match
518038,082935.45+364912.6_518038_0.0003,2,149.66071804138306,2.0877276496035315,0.652899980545044,sdss,no_sdss_match
518038,082935.45+364912.6_518038_0.0003,2,149.66071804138306,2.0877276496035315,0.652899980545044,desi,no_desi_match
519946,083436.22+311618.9_519946_0.3,1,149.90284874574317,2.0914886540498765,1.9227999448776245,sdss,no_sdss_match
519946,083436.22+311618.9_519946_0.3,1,149.90284874574317,2.0914886540498765,1.9227999448776245,desi,no_desi_match
518277,083137.26+381520.4_518277_1,2,150.63137521390118,2.087345553955484,0.3255000114440918,sdss,no_sdss_match
519411,075346.93+132908.2_519411_1,4,149.89070444059377,2.089949204248465,0.7516999840736389,sdss,no_sdss_match
519411,075346.93+132908.2_519411_1,4,149.89070444059377,2.089949204248465,0.7516999840736389,desi,no_desi_match
518159,083915.07+130443.4_518159_0.1,10,149.89610088521607,2.0890974264560125,0.3116999864578247,sdss,no_sdss_match
518159,083915.07+130443.4_518159_0.1,10,149.89610088521607,2.0890974264560125,0.3116999864578247,desi,no_desi_match
525290,153913.47+395423.4_525290_0.003,10,150.2950867792339,2.1007721343838965,1.919100046157837,sdss,no_sdss_match
525290,153913.47+395423.4_525290_0.003,10,150.2950867792339,2.1007721343838965,1.919100046157837,desi,no_desi_match
524076,152634.83+160031.2_524076_1,3,150.1258496629218,2.096552376301992,0.37220001220703125,sdss,no_sdss_match
524076,152634.83+160031.2_524076_1,3,150.1258496629218,2.096552376301992,0.37220001220703125,desi,no_desi_match
500143,074613.33+332603.8_500143_0.1,4,150.27641102747071,2.058415160917261,0.3203999996185303,sdss,no_sdss_match
500143,074613.33+332603.8_500143_0.1,4,150.27641102747071,2.058415160917261,0.3203999996185303,desi,no_desi_match
491628,162830.17+161314.6_491628_0.0001,4,149.9996639816166,2.047117413219071,0.7350000143051147,sdss,no_sdss_match
491628,162830.17+161314.6_491628_0.0001,4,149.9996639816166,2.047117413219071,0.7350000143051147,desi,no_desi_match
447515,073627.08+274405.8_447515_0.0001,10,149.54027705121945,1.9741597162511388,0.7498999834060669,sdss,no_sdss_match
465131,155948.43+411520.6_465131_0.0001,28,150.07145857465733,2.0054450616821553,1.1779999732971191,sdss,no_sdss_match
465131,155948.43+411520.6_465131_0.0001,28,150.07145857465733,2.0054450616821553,1.1779999732971191,desi,no_desi_match
472487,145558.50+314115.5_472487_1,7,150.11920063825673,2.017383960861443,2.3924999237060547,sdss,no_sdss_match
472487,145558.50+314115.5_472487_1,7,150.11920063825673,2.017383960861443,2.3924999237060547,desi,no_desi_match
471321,160038.73+440058.2_471321_0.3,1,149.6641010044685,2.013677167082702,0.5297999978065491,sdss,no_sdss_match
471321,160038.73+440058.2_471321_0.3,1,149.6641010044685,2.013677167082702,0.5297999978065491,desi,no_desi_match
507236,164329.77+305239.6_507236_0.0003,5,150.3579065908368,2.06893771340142,0.963699996471405,sdss,no_sdss_match
489692,084348.64+620626.6_489692_0.0001,8,149.63407642181943,2.0441042282331714,0.883400022983551,sdss,no_sdss_match
474146,075311.76+495730.9_474146_0.0001,16,149.69054629087202,2.0186023577466528,0.5275999903678894,sdss,no_sdss_match
474146,075311.76+495730.9_474146_0.0001,16,149.69054629087202,2.0186023577466528,0.5275999903678894,desi,no_desi_match
473922,091528.77+441632.8_473922_0.01,10,150.0886342900011,2.0189200234600744,1.4950000047683716,sdss,no_sdss_match
473922,091528.77+441632.8_473922_0.01,10,150.0886342900011,2.0189200234600744,1.4950000047683716,desi,no_desi_match
479515,084347.16+325734.4_479515_0.0001,17,149.99876986751846,2.0283407472234907,0.7609999775886536,sdss,no_sdss_match
479515,084347.16+325734.4_479515_0.0001,17,149.99876986751846,2.0283407472234907,0.7609999775886536,desi,no_desi_match
478349,153149.17+224857.6_478349_0.1,8,150.3278255171482,2.0268358213687914,1.5357999801635742,sdss,no_sdss_match
478349,153149.17+224857.6_478349_0.1,8,150.3278255171482,2.0268358213687914,1.5357999801635742,desi,no_desi_match
478419,155638.22+442853.3_478419_0.03,4,150.62947768806993,2.0245658886284055,0.43880000710487366,sdss,no_sdss_match
479137,085841.94+303217.2_479137_0.01,13,150.27048780972103,2.027754603073253,1.7274999618530273,sdss,no_sdss_match
477853,090724.87+575626.3_477853_0.0003,6,149.85006983313932,2.0243431200144935,0.6144999861717224,sdss,no_sdss_match
477853,090724.87+575626.3_477853_0.0003,6,149.85006983313932,2.0243431200144935,0.6144999861717224,desi,no_desi_match
506348,154745.87+071521.9_506348_0.003,4,149.6088391626508,2.0699488274410185,0.8820000290870667,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
506348,154745.87+071521.9_506348_0.003,4,149.6088391626508,2.0699488274410185,0.8820000290870667,desi,no_desi_match
507079,135028.88-012958.1_507079_0.0001,1,149.92511909351845,2.0709582919546237,0.6761000156402588,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
507079,135028.88-012958.1_507079_0.0001,1,149.92511909351845,2.0709582919546237,0.6761000156402588,desi,no_desi_match
473738,154231.25+501738.7_473738_1,6,150.64617203943374,2.0180942915006694,0.5655999779701233,sdss,sdss_missing_match_coordinates
473738,154231.25+501738.7_473738_1,6,150.64617203943374,2.0180942915006694,0.5655999779701233,desi,no_desi_match
478415,171032.23+214451.3_478415_1,4,149.48391586778752,2.0261071433970517,0.8616999983787537,sdss,sdss_missing_match_coordinates
479437,165652.55+320551.3_479437_0.01,23,150.15987924025964,2.029152675502527,0.6031000018119812,sdss,sdss_missing_match_coordinates
479437,165652.55+320551.3_479437_0.01,23,150.15987924025964,2.029152675502527,0.6031000018119812,desi,no_desi_match
477021,141721.69+170129.2_477021_0.001,16,150.2714337960193,2.0250937771623314,2.2416999340057373,sdss,sdss_missing_match_coordinates
477021,141721.69+170129.2_477021_0.001,16,150.2714337960193,2.0250937771623314,2.2416999340057373,desi,no_desi_match
501672,154342.46+461233.3_501672_0.0001,34,149.95601051082232,2.0638966544301973,0.6013000011444092,sdss,sdss_missing_match_coordinates
501672,154342.46+461233.3_501672_0.0001,34,149.95601051082232,2.0638966544301973,0.6013000011444092,desi,no_desi_match
507017,162329.97+165647.3_507017_0.01,5,149.8284914218423,2.071706677429043,3.0862998962402344,sdss,sdss_missing_match_coordinates
507017,162329.97+165647.3_507017_0.01,5,149.8284914218423,2.071706677429043,3.0862998962402344,desi,no_desi_match
506187,084746.25+573856.6_506187_0.0003,1,149.68437990813052,2.069280694071561,0.6643000245094299,sdss,no_sdss_match
506187,084746.25+573856.6_506187_0.0003,1,149.68437990813052,2.069280694071561,0.6643000245094299,desi,no_desi_match
501536,153156.70+275452.8_501536_1,12,149.68963122884406,2.0629876703719483,2.4105000495910645,sdss,no_sdss_match
501536,153156.70+275452.8_501536_1,12,149.68963122884406,2.0629876703719483,2.4105000495910645,desi,no_desi_match
507184,080514.64+465228.8_507184_0.0001,6,150.64736405316285,2.0708685764590307,0.5741000175476074,sdss,no_sdss_match
507184,080514.64+465228.8_507184_0.0001,6,150.64736405316285,2.0708685764590307,0.5741000175476074,desi,no_desi_match
505611,100044.41+561307.8_505611_0.3,1,150.01579226562873,2.0678198941820782,0.6389999985694885,sdss,no_sdss_match
505611,100044.41+561307.8_505611_0.3,1,150.01579226562873,2.0678198941820782,0.6389999985694885,desi,no_desi_match
458865,155522.64+053002.0_458865_0.001,4,150.4205123683971,1.9960071348456139,1.8112000226974487,sdss,no_sdss_match
458865,155522.64+053002.0_458865_0.001,4,150.4205123683971,1.9960071348456139,1.8112000226974487,desi,no_desi_match
460773,155123.21+130701.2_460773_0.3,2,150.2472212854828,1.9959622747599335,0.6723999977111816,sdss,no_sdss_match
460773,155123.21+130701.2_460773_0.3,2,150.2472212854828,1.9959622747599335,0.6723999977111816,desi,no_desi_match
468124,080538.62+412439.0_468124_0.001,2,150.20767190959975,2.008401680141633,0.6732000112533569,sdss,no_sdss_match
468124,080538.62+412439.0_468124_0.001,2,150.20767190959975,2.008401680141633,0.6732000112533569,desi,no_desi_match
471600,100006.28+641401.6_471600_0.001,26,150.20726499575622,2.015310570119191,2.2197000980377197,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
471600,100006.28+641401.6_471600_0.001,26,150.20726499575622,2.015310570119191,2.2197000980377197,desi,no_desi_match
473476,085457.22+544820.5_473476_0.0003,68,150.0441788170133,2.019674174353554,0.26499998569488525,sdss,no_sdss_match
473476,085457.22+544820.5_473476_0.0003,68,150.0441788170133,2.019674174353554,0.26499998569488525,desi,no_desi_match
466715,171828.40+532655.2_466715_0.1,9,150.17229764990208,2.006071995926193,0.31029999256134033,sdss,no_sdss_match
472857,162703.05+285334.3_472857_0.01,7,150.09793066055622,2.015243034783206,0.30169999599456787,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
472857,162703.05+285334.3_472857_0.01,7,150.09793066055622,2.015243034783206,0.30169999599456787,desi,no_desi_match
471728,082746.63+224758.4_471728_0.03,3,150.4143588341961,2.014594202021998,0.7422999739646912,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
471728,082746.63+224758.4_471728_0.03,3,150.4143588341961,2.014594202021998,0.7422999739646912,desi,no_desi_match
465860,085045.89+340409.9_465860_1,3,150.51692144408693,2.0051623884826357,0.8783000111579895,sdss,sdss_missing_match_coordinates
465860,085045.89+340409.9_465860_1,3,150.51692144408693,2.0051623884826357,0.8783000111579895,desi,no_desi_match
467367,164552.11+224450.0_467367_0.01,21,150.21511807974727,2.0098521387418953,2.723900079727173,sdss,sdss_missing_match_coordinates
467367,164552.11+224450.0_467367_0.01,21,150.21511807974727,2.0098521387418953,2.723900079727173,desi,no_desi_match
469601,145938.73+035213.7_469601_0.0001,4,150.3764084261435,2.0126622375569934,0.7480000257492065,sdss,sdss_missing_match_coordinates
469601,145938.73+035213.7_469601_0.0001,4,150.3764084261435,2.0126622375569934,0.7480000257492065,desi,no_desi_match
466133,144509.43+152923.3_466133_0.1,1,150.2795866936935,2.0042630478993666,0.26919999718666077,sdss,sdss_missing_match_coordinates
466133,144509.43+152923.3_466133_0.1,1,150.2795866936935,2.0042630478993666,0.26919999718666077,desi,no_desi_match
469581,091133.85+442250.0_469581_0.3,31,150.30154349370207,2.013266480043031,0.30000001192092896,sdss,sdss_missing_match_coordinates
469581,091133.85+442250.0_469581_0.3,31,150.30154349370207,2.013266480043031,0.30000001192092896,desi,no_desi_match
469967,152646.34+095910.4_469967_0.003,10,149.8324988150977,2.010756482995419,1.3597999811172485,sdss,no_sdss_match
469967,152646.34+095910.4_469967_0.003,10,149.8324988150977,2.010756482995419,1.3597999811172485,desi,no_desi_match
469643,095339.77+573233.4_469643_0.01,1,149.95888934847108,2.0114526535910424,0.935699999332428,sdss,no_sdss_match
469643,095339.77+573233.4_469643_0.01,1,149.95888934847108,2.0114526535910424,0.935699999332428,desi,no_desi_match
467877,084516.17+421129.8_467877_0.0001,9,149.64540552259314,2.0078717813132703,0.5295000076293945,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
467877,084516.17+421129.8_467877_0.0001,9,149.64540552259314,2.0078717813132703,0.5295000076293945,desi,no_desi_match
465094,153228.79+045358.3_465094_0.01,2,150.14478385044873,2.005555162449699,0.2207999974489212,sdss,no_sdss_match
465094,153228.79+045358.3_465094_0.01,2,150.14478385044873,2.005555162449699,0.2207999974489212,desi,no_desi_match
471773,152651.27+402946.9_471773_0.1,1,149.48411603331323,2.014495562816659,0.6103000044822693,sdss,no_sdss_match
471773,152651.27+402946.9_471773_0.1,1,149.48411603331323,2.014495562816659,0.6103000044822693,desi,no_desi_match
466726,151618.25+372316.5_466726_0.1,17,150.26098880228366,2.008557740650567,1.5140000581741333,sdss,no_sdss_match
466726,151618.25+372316.5_466726_0.1,17,150.26098880228366,2.008557740650567,1.5140000581741333,desi,no_desi_match
470587,033305.96+005735.9_470587_0.3,1,150.2895934054635,2.013384502173549,0.31299999356269836,sdss,no_sdss_match
470587,033305.96+005735.9_470587_0.3,1,150.2895934054635,2.013384502173549,0.31299999356269836,desi,no_desi_match
471238,152754.88+073514.6_471238_0.03,5,150.54475254271233,2.0139645325645863,0.8223000168800354,sdss,no_sdss_match
469839,162014.10+163830.2_469839_0.0001,2,149.8339535685957,2.010664486630906,0.7515000104904175,sdss,no_sdss_match
469839,162014.10+163830.2_469839_0.0001,2,149.8339535685957,2.010664486630906,0.7515000104904175,desi,no_desi_match
